# location  velocity  "start time"  diameter  density
#  x y z     u v w
0.005	0.9955918519264747	1.6709606575405034	0.0	0.0	0.0	1.25	10.1e-6	977.0
0.005	0.9990751616112669	1.671989575176227	0.0	0.0	0.0	1.25	10.1e-6	977.0
0.005	1.0102741089335634	1.6781934017870468	0.0	0.0	0.0	1.5	10.1e-6	977.0
0.005	0.9925452227029284	1.6750662466573623	0.0	0.0	0.0	1.5	10.1e-6	977.0
0.005	1.0196953173003103	1.679769550611315	0.0	0.0	0.0	1.5	10.1e-6	977.0
0.005	0.9816023689103295	1.6705839016087354	0.0	0.0	0.0	1.5	10.1e-6	977.0
0.005	0.9830027471583546	1.6784748575055943	0.0	0.0	0.0	1.5	10.1e-6	977.0
0.005	1.0079109200114005	1.674186025796885	0.0	0.0	0.0	1.75	10.1e-6	977.0
0.005	0.9954020759886677	1.6735921465863308	0.0	0.0	0.0	1.75	10.1e-6	977.0
0.005	0.9828599914390252	1.6781685468448062	0.0	0.0	0.0	1.75	10.1e-6	977.0
0.005	1.0058177553977206	1.6729684458565832	0.0	0.0	0.0	1.75	10.1e-6	977.0
0.005	1.0137767071290331	1.6781280279087434	0.0	0.0	0.0	1.75	10.1e-6	977.0
0.005	0.9855383986269682	1.6739229333024823	0.0	0.0	0.0	2.0	10.1e-6	977.0
0.005	1.0018827306490468	1.6715049641912476	0.0	0.0	0.0	2.0	10.1e-6	977.0
0.005	0.9962473442025427	1.6728064935184144	0.0	0.0	0.0	2.0	10.1e-6	977.0
0.005	1.001694767461094	1.6703117513807044	0.0	0.0	0.0	2.0	10.1e-6	977.0
0.005	1.0038108521352689	1.6734031356356012	0.0	0.0	0.0	2.0	10.1e-6	977.0
0.005	0.980984632664999	1.6773404864706924	0.0	0.0	0.0	2.25	10.1e-6	977.0
0.005	1.0186305421448933	1.6757318816639721	0.0	0.0	0.0	2.25	10.1e-6	977.0
0.005	0.9801573867522797	1.6726114692722527	0.0	0.0	0.0	2.25	10.1e-6	977.0
0.005	0.9850320832939993	1.6775563881343494	0.0	0.0	0.0	2.25	10.1e-6	977.0
0.005	0.9819713024420973	1.6747998578591488	0.0	0.0	0.0	2.25	10.1e-6	977.0
0.005	0.9951718931700559	1.6797398843918445	0.0	0.0	0.0	5.0	10.1e-6	977.0
0.005	1.0194962408402275	1.672471108476468	0.0	0.0	0.0	5.0	10.1e-6	977.0
0.005	1.0013161288465624	1.6730319731695888	0.0	0.0	0.0	5.0	10.1e-6	977.0
0.005	1.0004822546170737	1.677025351556852	0.0	0.0	0.0	5.0	10.1e-6	977.0
0.005	0.9858198749075854	1.6729332129901384	0.0	0.0	0.0	5.0	10.1e-6	977.0
0.005	1.0170140670706187	1.6796340120005382	0.0	0.0	0.0	5.25	10.1e-6	977.0
0.005	1.015568032174608	1.6792540431591936	0.0	0.0	0.0	5.25	10.1e-6	977.0
0.005	0.9925390892503376	1.6707989756732464	0.0	0.0	0.0	5.25	10.1e-6	977.0
0.005	1.0068032227989228	1.6720703854574215	0.0	0.0	0.0	5.25	10.1e-6	977.0
0.005	1.009093788631628	1.6748646012710509	0.0	0.0	0.0	5.25	10.1e-6	977.0
0.005	1.0175136941387364	1.6791113914860853	0.0	0.0	0.0	5.5	10.1e-6	977.0
0.005	1.0019196894840336	1.6791229608418092	0.0	0.0	0.0	5.5	10.1e-6	977.0
0.005	1.0054610315528871	1.6711266727673597	0.0	0.0	0.0	5.5	10.1e-6	977.0
0.005	0.9993002899370294	1.6758628356619722	0.0	0.0	0.0	5.5	10.1e-6	977.0
0.005	1.0121864005171135	1.6790048571198137	0.0	0.0	0.0	5.5	10.1e-6	977.0
0.005	0.9852060374740275	1.6789920898322945	0.0	0.0	0.0	5.75	10.1e-6	977.0
0.005	1.013140279580011	1.678831098861342	0.0	0.0	0.0	5.75	10.1e-6	977.0
0.005	0.9882347835974753	1.6745241143849492	0.0	0.0	0.0	5.75	10.1e-6	977.0
0.005	0.9972103648422223	1.6791547712860464	0.0	0.0	0.0	5.75	10.1e-6	977.0
0.005	0.9815149602999914	1.6747106953876039	0.0	0.0	0.0	5.75	10.1e-6	977.0
0.005	0.9894601181158612	1.6708609963916203	0.0	0.0	0.0	6.0	10.1e-6	977.0
0.005	0.9824437438178383	1.6771605962638363	0.0	0.0	0.0	6.0	10.1e-6	977.0
0.005	0.9987700252390019	1.6704231650879529	0.0	0.0	0.0	6.0	10.1e-6	977.0
0.005	0.9873459147960899	1.6765472181294752	0.0	0.0	0.0	6.0	10.1e-6	977.0
0.005	0.9917928104009451	1.6721590602087926	0.0	0.0	0.0	6.0	10.1e-6	977.0
0.005	1.0160193294689583	1.6797245413179758	0.0	0.0	0.0	6.25	10.1e-6	977.0
0.005	0.9823005245338118	1.678773284747202	0.0	0.0	0.0	6.25	10.1e-6	977.0
0.005	0.9803428254242391	1.6715062609349687	0.0	0.0	0.0	6.25	10.1e-6	977.0
0.005	1.0014522382524396	1.6713344883930643	0.0	0.0	0.0	6.25	10.1e-6	977.0
0.005	1.0099430778751557	1.6761739131405518	0.0	0.0	0.0	6.25	10.1e-6	977.0
0.005	1.005732845729135	1.6793666892819552	0.0	0.0	0.0	6.5	10.1e-6	977.0
0.005	0.9966761692242461	1.6756770372444338	0.0	0.0	0.0	6.5	10.1e-6	977.0
0.005	1.0196673568977552	1.6774019982227828	0.0	0.0	0.0	6.5	10.1e-6	977.0
0.005	0.9856082628426344	1.671398586965258	0.0	0.0	0.0	6.5	10.1e-6	977.0
0.005	1.0085492226804371	1.674025535674356	0.0	0.0	0.0	6.5	10.1e-6	977.0
0.005	1.0038254028672429	1.670440331447118	0.0	0.0	0.0	6.75	10.1e-6	977.0
0.005	0.9937254832830501	1.6725626058762582	0.0	0.0	0.0	6.75	10.1e-6	977.0
0.005	0.9890055483008934	1.6732788566794425	0.0	0.0	0.0	6.75	10.1e-6	977.0
0.005	0.9859641838237435	1.671019986817074	0.0	0.0	0.0	6.75	10.1e-6	977.0
0.005	1.0031101953055397	1.6745873893102476	0.0	0.0	0.0	6.75	10.1e-6	977.0
0.005	1.014194827723033	1.6761204092561384	0.0	0.0	0.0	7.0	10.1e-6	977.0
0.005	1.0089043769895565	1.6786246830222178	0.0	0.0	0.0	7.0	10.1e-6	977.0
0.005	0.9975061162598207	1.6723107628451006	0.0	0.0	0.0	7.0	10.1e-6	977.0
0.005	0.9963814915240593	1.675382012137187	0.0	0.0	0.0	7.0	10.1e-6	977.0
0.005	1.0010212694020724	1.677057737968752	0.0	0.0	0.0	7.0	10.1e-6	977.0
0.005	1.0195199517778804	1.6725979202806054	0.0	0.0	0.0	7.25	10.1e-6	977.0
0.005	1.0019306182679737	1.6767996948318988	0.0	0.0	0.0	7.25	10.1e-6	977.0
0.005	0.9951791118928327	1.675833219559379	0.0	0.0	0.0	7.25	10.1e-6	977.0
0.005	1.0030691826912985	1.6740220161132002	0.0	0.0	0.0	7.25	10.1e-6	977.0
0.005	0.9982639012243799	1.6726589140597	0.0	0.0	0.0	7.25	10.1e-6	977.0
0.005	1.0189166954867743	1.6766851675274768	0.0	0.0	0.0	10.0	10.1e-6	977.0
0.005	0.9944226695672633	1.6737414931420893	0.0	0.0	0.0	10.0	10.1e-6	977.0
0.005	1.0057995059197478	1.6748599354564406	0.0	0.0	0.0	10.0	10.1e-6	977.0
0.005	0.9988155011667825	1.6760465323091598	0.0	0.0	0.0	10.0	10.1e-6	977.0
0.005	1.0021049272246931	1.675676352798903	0.0	0.0	0.0	10.0	10.1e-6	977.0
0.005	0.9960001059972673	1.6777514018884887	0.0	0.0	0.0	10.25	10.1e-6	977.0
0.005	1.0172736082001834	1.6720595634159399	0.0	0.0	0.0	10.25	10.1e-6	977.0
0.005	1.001467355816078	1.6762569345797282	0.0	0.0	0.0	10.25	10.1e-6	977.0
0.005	0.9813526308249847	1.6715172287432223	0.0	0.0	0.0	10.25	10.1e-6	977.0
0.005	1.0060924424942395	1.6768743442246734	0.0	0.0	0.0	10.25	10.1e-6	977.0
0.005	0.9990790081615111	1.6721721480522258	0.0	0.0	0.0	10.5	10.1e-6	977.0
0.005	0.984135315752232	1.6723694384055836	0.0	0.0	0.0	10.5	10.1e-6	977.0
0.005	0.9896030273685044	1.6728928550962614	0.0	0.0	0.0	10.5	10.1e-6	977.0
0.005	1.016330298198792	1.6783012617029023	0.0	0.0	0.0	10.5	10.1e-6	977.0
0.005	0.9933371373409682	1.6711900660937515	0.0	0.0	0.0	10.5	10.1e-6	977.0
0.005	1.0113380161780183	1.678556100557762	0.0	0.0	0.0	10.75	10.1e-6	977.0
0.005	1.01746801718696	1.670043074816329	0.0	0.0	0.0	10.75	10.1e-6	977.0
0.005	0.9851655995532563	1.6732618209469492	0.0	0.0	0.0	10.75	10.1e-6	977.0
0.005	1.0087945500481312	1.6796479486221738	0.0	0.0	0.0	10.75	10.1e-6	977.0
0.005	0.9806669088136208	1.6788746912063013	0.0	0.0	0.0	10.75	10.1e-6	977.0
0.005	0.9876898919033683	1.6793451875133096	0.0	0.0	0.0	11.0	10.1e-6	977.0
0.005	0.9917128670163224	1.6739923678442676	0.0	0.0	0.0	11.0	10.1e-6	977.0
0.005	1.0170558722829506	1.6763005740596415	0.0	0.0	0.0	11.0	10.1e-6	977.0
0.005	0.9846302306631007	1.6724902312438963	0.0	0.0	0.0	11.0	10.1e-6	977.0
0.005	1.0128357916273583	1.6744684191180415	0.0	0.0	0.0	11.0	10.1e-6	977.0
0.005	0.9881761551197163	1.6709397554583654	0.0	0.0	0.0	11.25	10.1e-6	977.0
0.005	0.9870214730963545	1.671770782191175	0.0	0.0	0.0	11.25	10.1e-6	977.0
0.005	0.9927654779935778	1.676839067481265	0.0	0.0	0.0	11.25	10.1e-6	977.0
0.005	1.0043376323458266	1.6779847723700363	0.0	0.0	0.0	11.25	10.1e-6	977.0
0.005	0.9910040675759426	1.6786364991871336	0.0	0.0	0.0	11.25	10.1e-6	977.0
0.005	0.9919729169219924	1.670870822528006	0.0	0.0	0.0	11.5	10.1e-6	977.0
0.005	1.0184955233341457	1.6720748030404442	0.0	0.0	0.0	11.5	10.1e-6	977.0
0.005	1.0155997787651936	1.674572566949699	0.0	0.0	0.0	11.5	10.1e-6	977.0
0.005	1.0004501930601226	1.670766154229666	0.0	0.0	0.0	11.5	10.1e-6	977.0
0.005	0.9983062868919471	1.6716146938709038	0.0	0.0	0.0	11.5	10.1e-6	977.0
0.005	1.0185288862146713	1.6737933757016024	0.0	0.0	0.0	11.75	10.1e-6	977.0
0.005	0.9987937368970965	1.6734884596250552	0.0	0.0	0.0	11.75	10.1e-6	977.0
0.005	1.0161756103581765	1.672115795349197	0.0	0.0	0.0	11.75	10.1e-6	977.0
0.005	1.0192472926108058	1.6790803458731276	0.0	0.0	0.0	11.75	10.1e-6	977.0
0.005	0.9833477301541425	1.6730693287573202	0.0	0.0	0.0	11.75	10.1e-6	977.0
0.005	0.9957949848179017	1.6700447701177525	0.0	0.0	0.0	12.0	10.1e-6	977.0
0.005	1.0188126424577117	1.6746669607307583	0.0	0.0	0.0	12.0	10.1e-6	977.0
0.005	1.0056858721905733	1.6764272239602613	0.0	0.0	0.0	12.0	10.1e-6	977.0
0.005	1.0121616067116923	1.6711077317870413	0.0	0.0	0.0	12.0	10.1e-6	977.0
0.005	1.0199266135547642	1.674529164658696	0.0	0.0	0.0	12.0	10.1e-6	977.0
0.005	0.9952747788792914	1.673509659202681	0.0	0.0	0.0	12.25	10.1e-6	977.0
0.005	1.015478357481298	1.6755044129650798	0.0	0.0	0.0	12.25	10.1e-6	977.0
0.005	1.0047322374323095	1.6737453882978943	0.0	0.0	0.0	12.25	10.1e-6	977.0
0.005	1.0086032823641782	1.671446495400383	0.0	0.0	0.0	12.25	10.1e-6	977.0
0.005	1.0067929862916503	1.6768055283873067	0.0	0.0	0.0	12.25	10.1e-6	977.0
0.005	0.9909743019188804	1.6708455128600215	0.0	0.0	0.0	15.0	10.1e-6	977.0
0.005	1.0024800238134763	1.672232038654445	0.0	0.0	0.0	15.0	10.1e-6	977.0
0.005	0.996099646397826	1.6764731833173587	0.0	0.0	0.0	15.0	10.1e-6	977.0
0.005	0.9911849352239059	1.6706917525247509	0.0	0.0	0.0	15.0	10.1e-6	977.0
0.005	0.9869061988459797	1.6790898362681455	0.0	0.0	0.0	15.0	10.1e-6	977.0
0.005	1.0072639993118018	1.6764691311582085	0.0	0.0	0.0	15.25	10.1e-6	977.0
0.005	1.0171298187716045	1.6789935005670908	0.0	0.0	0.0	15.25	10.1e-6	977.0
0.005	1.0065061260176624	1.6764344240678704	0.0	0.0	0.0	15.25	10.1e-6	977.0
0.005	0.9965039856472393	1.6795384183956588	0.0	0.0	0.0	15.25	10.1e-6	977.0
0.005	1.0048590188553532	1.6761184116249326	0.0	0.0	0.0	15.25	10.1e-6	977.0
0.005	1.0146629255663246	1.6723804010648395	0.0	0.0	0.0	15.5	10.1e-6	977.0
0.005	1.015553617527554	1.6725377228231046	0.0	0.0	0.0	15.5	10.1e-6	977.0
0.005	1.010968304056581	1.670276556599921	0.0	0.0	0.0	15.5	10.1e-6	977.0
0.005	1.0059216742795176	1.6796476159863063	0.0	0.0	0.0	15.5	10.1e-6	977.0
0.005	0.9835348311816559	1.673274061834246	0.0	0.0	0.0	15.5	10.1e-6	977.0
0.005	1.0147647205761736	1.6764803811904045	0.0	0.0	0.0	15.75	10.1e-6	977.0
0.005	0.9870402654744704	1.6745167887134538	0.0	0.0	0.0	15.75	10.1e-6	977.0
0.005	1.0094993082461239	1.6733865904317808	0.0	0.0	0.0	15.75	10.1e-6	977.0
0.005	1.002876143437442	1.6759664164226598	0.0	0.0	0.0	15.75	10.1e-6	977.0
0.005	1.0081601212383215	1.6707778825426587	0.0	0.0	0.0	15.75	10.1e-6	977.0
0.005	1.0126183618619664	1.672579778760328	0.0	0.0	0.0	16.0	10.1e-6	977.0
0.005	1.008956824738132	1.6757734275899483	0.0	0.0	0.0	16.0	10.1e-6	977.0
0.005	0.999451176433313	1.6745261606906536	0.0	0.0	0.0	16.0	10.1e-6	977.0
0.005	0.9973630505315645	1.6792367743688852	0.0	0.0	0.0	16.0	10.1e-6	977.0
0.005	1.0124215491900246	1.6797522876038398	0.0	0.0	0.0	16.0	10.1e-6	977.0
0.005	0.9929102363423992	1.6793132357274827	0.0	0.0	0.0	16.25	10.1e-6	977.0
0.005	1.0192392240763097	1.6752882530825353	0.0	0.0	0.0	16.25	10.1e-6	977.0
0.005	1.0045804659540711	1.6757921513277279	0.0	0.0	0.0	16.25	10.1e-6	977.0
0.005	1.0090931932637062	1.6740893541798076	0.0	0.0	0.0	16.25	10.1e-6	977.0
0.005	1.0191090162920762	1.6790486018476578	0.0	0.0	0.0	16.25	10.1e-6	977.0
0.005	1.0000491236235505	1.6740955077864659	0.0	0.0	0.0	16.5	10.1e-6	977.0
0.005	1.0177411098700433	1.673613470314951	0.0	0.0	0.0	16.5	10.1e-6	977.0
0.005	0.9824534912804342	1.679807394511918	0.0	0.0	0.0	16.5	10.1e-6	977.0
0.005	0.9918407583343992	1.6750458135129145	0.0	0.0	0.0	16.5	10.1e-6	977.0
0.005	0.9968790546161932	1.672467302554335	0.0	0.0	0.0	16.5	10.1e-6	977.0
0.005	0.980472139242957	1.6716035929305961	0.0	0.0	0.0	16.75	10.1e-6	977.0
0.005	1.0172352595868346	1.6773427505749574	0.0	0.0	0.0	16.75	10.1e-6	977.0
0.005	1.01673588215064	1.679735658429396	0.0	0.0	0.0	16.75	10.1e-6	977.0
0.005	0.990614263077844	1.6736778176729719	0.0	0.0	0.0	16.75	10.1e-6	977.0
0.005	0.991750210103314	1.6735873170407884	0.0	0.0	0.0	16.75	10.1e-6	977.0
0.005	0.9984606342463204	1.6769103432947652	0.0	0.0	0.0	17.0	10.1e-6	977.0
0.005	0.9949342121866478	1.6770299656588745	0.0	0.0	0.0	17.0	10.1e-6	977.0
0.005	0.9864931691780989	1.6760230363755535	0.0	0.0	0.0	17.0	10.1e-6	977.0
0.005	1.014420760490547	1.6714438998072396	0.0	0.0	0.0	17.0	10.1e-6	977.0
0.005	1.0101932273313448	1.6758288247847433	0.0	0.0	0.0	17.0	10.1e-6	977.0
0.005	1.009288170452844	1.6755394862542188	0.0	0.0	0.0	17.25	10.1e-6	977.0
0.005	1.0191037183637295	1.6793963332077422	0.0	0.0	0.0	17.25	10.1e-6	977.0
0.005	1.0089711330465587	1.678169407030168	0.0	0.0	0.0	17.25	10.1e-6	977.0
0.005	0.9841875038035881	1.6700708783217801	0.0	0.0	0.0	17.25	10.1e-6	977.0
0.005	0.9842022027990367	1.6745471271841463	0.0	0.0	0.0	17.25	10.1e-6	977.0
0.005	0.9872272377055132	1.6716963351356775	0.0	0.0	0.0	20.0	10.1e-6	977.0
0.005	1.0188186168757503	1.6766104826664578	0.0	0.0	0.0	20.0	10.1e-6	977.0
0.005	1.006669854338486	1.676665745145811	0.0	0.0	0.0	20.0	10.1e-6	977.0
0.005	1.015736615988217	1.679011374720444	0.0	0.0	0.0	20.0	10.1e-6	977.0
0.005	1.0155228932482463	1.674803978541221	0.0	0.0	0.0	20.0	10.1e-6	977.0
0.005	1.0161099651262098	1.6778574174633274	0.0	0.0	0.0	20.25	10.1e-6	977.0
0.005	1.0157273590280274	1.6775915126087042	0.0	0.0	0.0	20.25	10.1e-6	977.0
0.005	1.012995394143037	1.67795493282035	0.0	0.0	0.0	20.25	10.1e-6	977.0
0.005	1.0044482748997474	1.6739155571328985	0.0	0.0	0.0	20.25	10.1e-6	977.0
0.005	1.0174764469061948	1.6708365126442626	0.0	0.0	0.0	20.25	10.1e-6	977.0
0.005	1.0024006426985252	1.6778272460167531	0.0	0.0	0.0	20.5	10.1e-6	977.0
0.005	0.9863599392201926	1.6775638734935712	0.0	0.0	0.0	20.5	10.1e-6	977.0
0.005	0.9872710487958234	1.6733088658960444	0.0	0.0	0.0	20.5	10.1e-6	977.0
0.005	0.9994889273534254	1.6703713602398185	0.0	0.0	0.0	20.5	10.1e-6	977.0
0.005	0.9937631546047209	1.6730674024727556	0.0	0.0	0.0	20.5	10.1e-6	977.0
0.005	1.0179434221103876	1.6772728408148148	0.0	0.0	0.0	20.75	10.1e-6	977.0
0.005	1.0195656763506196	1.6766334329794275	0.0	0.0	0.0	20.75	10.1e-6	977.0
0.005	1.009039905280501	1.675320206487443	0.0	0.0	0.0	20.75	10.1e-6	977.0
0.005	0.9879395038491843	1.6785384925316456	0.0	0.0	0.0	20.75	10.1e-6	977.0
0.005	0.980343070858228	1.671942605814516	0.0	0.0	0.0	20.75	10.1e-6	977.0
0.005	1.0143644205944762	1.6702870851707377	0.0	0.0	0.0	21.0	10.1e-6	977.0
0.005	1.0088710371588347	1.6742327164521036	0.0	0.0	0.0	21.0	10.1e-6	977.0
0.005	0.9830550309277887	1.6760953809251187	0.0	0.0	0.0	21.0	10.1e-6	977.0
0.005	0.9837687581826893	1.673784491503098	0.0	0.0	0.0	21.0	10.1e-6	977.0
0.005	0.9944805495650482	1.6711368692048252	0.0	0.0	0.0	21.0	10.1e-6	977.0
0.005	1.0132174245121366	1.679359423000552	0.0	0.0	0.0	21.25	10.1e-6	977.0
0.005	1.000227426178654	1.676780584487947	0.0	0.0	0.0	21.25	10.1e-6	977.0
0.005	1.0101938365591563	1.6758762457637066	0.0	0.0	0.0	21.25	10.1e-6	977.0
0.005	1.0120909812639438	1.6727041587554696	0.0	0.0	0.0	21.25	10.1e-6	977.0
0.005	1.0174414824458762	1.6712619229991157	0.0	0.0	0.0	21.25	10.1e-6	977.0
0.005	1.0011325516268603	1.6778858551010951	0.0	0.0	0.0	21.5	10.1e-6	977.0
0.005	0.9955121455136694	1.6791781995763908	0.0	0.0	0.0	21.5	10.1e-6	977.0
0.005	0.9951322730639449	1.6703030892615525	0.0	0.0	0.0	21.5	10.1e-6	977.0
0.005	1.0024549897241426	1.6788838704115299	0.0	0.0	0.0	21.5	10.1e-6	977.0
0.005	0.9911966607292045	1.6777958566709785	0.0	0.0	0.0	21.5	10.1e-6	977.0
0.005	0.9862723054452285	1.6774232380791525	0.0	0.0	0.0	21.75	10.1e-6	977.0
0.005	1.0142871287933322	1.6778901326006295	0.0	0.0	0.0	21.75	10.1e-6	977.0
0.005	0.9980870321232803	1.678955571815607	0.0	0.0	0.0	21.75	10.1e-6	977.0
0.005	1.0114324942048312	1.676283948677054	0.0	0.0	0.0	21.75	10.1e-6	977.0
0.005	1.0064527613614644	1.6739707579224599	0.0	0.0	0.0	21.75	10.1e-6	977.0
0.005	1.0102293136406082	1.6787777744257977	0.0	0.0	0.0	22.0	10.1e-6	977.0
0.005	1.0019178580288006	1.6702257952863306	0.0	0.0	0.0	22.0	10.1e-6	977.0
0.005	0.9988048292077201	1.6724031676817745	0.0	0.0	0.0	22.0	10.1e-6	977.0
0.005	1.0094652878100596	1.6743869436548364	0.0	0.0	0.0	22.0	10.1e-6	977.0
0.005	1.0073926174175745	1.672355757097792	0.0	0.0	0.0	22.0	10.1e-6	977.0
0.005	0.9888869160428175	1.6720649926329654	0.0	0.0	0.0	22.25	10.1e-6	977.0
0.005	0.9929985167610675	1.6783070230381332	0.0	0.0	0.0	22.25	10.1e-6	977.0
0.005	1.006801774192448	1.6753684112837886	0.0	0.0	0.0	22.25	10.1e-6	977.0
0.005	0.9971374424663995	1.6740693174969834	0.0	0.0	0.0	22.25	10.1e-6	977.0
0.005	1.0172570782995558	1.6734152160394917	0.0	0.0	0.0	22.25	10.1e-6	977.0
0.005	0.9866916025402239	1.6788828359363206	0.0	0.0	0.0	25.0	10.1e-6	977.0
0.005	0.9933678966187418	1.6732635552824475	0.0	0.0	0.0	25.0	10.1e-6	977.0
0.005	0.9857659572751245	1.6785712489856697	0.0	0.0	0.0	25.0	10.1e-6	977.0
0.005	1.0020286972880326	1.6798281672079711	0.0	0.0	0.0	25.0	10.1e-6	977.0
0.005	0.9927871986880628	1.6763371430165317	0.0	0.0	0.0	25.0	10.1e-6	977.0
0.005	0.9804271431007018	1.6753676877158203	0.0	0.0	0.0	25.25	10.1e-6	977.0
0.005	1.0065126664698407	1.6748455837338876	0.0	0.0	0.0	25.25	10.1e-6	977.0
0.005	0.9875188563362922	1.6794177408173714	0.0	0.0	0.0	25.25	10.1e-6	977.0
0.005	0.9912793783196092	1.6759153716297486	0.0	0.0	0.0	25.25	10.1e-6	977.0
0.005	1.0020120802322767	1.6708457425926293	0.0	0.0	0.0	25.25	10.1e-6	977.0
0.005	0.9856466492877418	1.6780926554324143	0.0	0.0	0.0	25.5	10.1e-6	977.0
0.005	1.018481529728265	1.6703265853882139	0.0	0.0	0.0	25.5	10.1e-6	977.0
0.005	1.0160940071344708	1.6744392005164082	0.0	0.0	0.0	25.5	10.1e-6	977.0
0.005	1.0087131506097005	1.6788796622617355	0.0	0.0	0.0	25.5	10.1e-6	977.0
0.005	1.0075299568476472	1.6770518878282519	0.0	0.0	0.0	25.5	10.1e-6	977.0
0.005	0.9815952186655201	1.677533796337435	0.0	0.0	0.0	25.75	10.1e-6	977.0
0.005	1.0021235558060808	1.6748809617902929	0.0	0.0	0.0	25.75	10.1e-6	977.0
0.005	1.0192291488839036	1.6777104818648014	0.0	0.0	0.0	25.75	10.1e-6	977.0
0.005	1.0105245424367035	1.6702218561897593	0.0	0.0	0.0	25.75	10.1e-6	977.0
0.005	0.9888774468289241	1.6798505487887596	0.0	0.0	0.0	25.75	10.1e-6	977.0
0.005	1.0014242969856688	1.6768821209806544	0.0	0.0	0.0	26.0	10.1e-6	977.0
0.005	1.0104039158853535	1.6722374253860979	0.0	0.0	0.0	26.0	10.1e-6	977.0
0.005	0.9990465099588807	1.6732735379690582	0.0	0.0	0.0	26.0	10.1e-6	977.0
0.005	0.9933388372554328	1.6780467355371196	0.0	0.0	0.0	26.0	10.1e-6	977.0
0.005	0.9938880939658247	1.678376854002045	0.0	0.0	0.0	26.0	10.1e-6	977.0
0.005	0.9840205552905352	1.6731358585405331	0.0	0.0	0.0	26.25	10.1e-6	977.0
0.005	0.9954662374602229	1.6756052390218639	0.0	0.0	0.0	26.25	10.1e-6	977.0
0.005	1.017322155497403	1.6784867212303998	0.0	0.0	0.0	26.25	10.1e-6	977.0
0.005	0.9999974032740299	1.670970177420897	0.0	0.0	0.0	26.25	10.1e-6	977.0
0.005	0.9981021745367668	1.6720609775535515	0.0	0.0	0.0	26.25	10.1e-6	977.0
0.005	0.9875255598860047	1.6773127245438073	0.0	0.0	0.0	26.5	10.1e-6	977.0
0.005	0.9840210327549713	1.6722405295984326	0.0	0.0	0.0	26.5	10.1e-6	977.0
0.005	0.9872015376193463	1.67979530639567	0.0	0.0	0.0	26.5	10.1e-6	977.0
0.005	0.9898335253971356	1.677639871145932	0.0	0.0	0.0	26.5	10.1e-6	977.0
0.005	0.9848596717137984	1.676085425691907	0.0	0.0	0.0	26.5	10.1e-6	977.0
0.005	0.9952767053577379	1.6741149535868296	0.0	0.0	0.0	26.75	10.1e-6	977.0
